reviewId,content,score
56449473-5464-44f8-9786-88d2bacb5b56,smart shuffle keeps mixing other songs is fine. But why 5 songs in a row??????,1
cd1ea4b8-4dd5-4446-af6a-c5a33dc0b988,Enjoy the great songs,5
fbb45669-ac9f-4f44-a075-033dde5e7cae,I do not like that with the new update my played episodes will no longer drop out of my play list. The setting button no longer works in my episodes.,4
6ee00c52-2caa-4684-87cc-5d399b78c4a0,The smart shuffle functionality is not operating as expected.,3
4c0f660c-6c9f-4e63-afab-6d7c925bef45,Outstanding App,5
50670901-ae7e-4255-9678-93b13a6b43e2,"I like the app, I pay for premium, but there seems to be a bug with smart shuffle. if you have it on and you try to select a song from you're liked music it wont play it. it just says ""nothing paying"". it was about to make me crash out and switch to apple music.",2
71726850-6985-4913-9d8a-6f9c677394ff,F from India.,1
2900e1d5-2ba4-43f4-b884-f16980999586,this is best music app,5
4e12a055-b2f8-4c7f-b989-de9ee5f73818,Plz don't download this app because Spotify maker is fire on Quran so don't download,1
f141287c-b41b-4d34-862c-cde7db2d0560,make free tarl a bit longer i need to pay for netflix already,1
2342581a-4edb-4008-a9ff-6d94cdeb4d89,too much add,1
22872613-1975-4c75-a45a-aaa6d1ed3142,Smart Shuffle is the most annoying feature of the app,1
f75cd5e9-3434-4b25-8d34-e984031c2184,"They have all genres, no matter your preference.",5
0d177119-97e6-478c-8168-8ca77c5e3e5d,stop giving me recommend songs I don't want anymore songs,1
2f53e7d8-f68d-4ae7-9e83-0bcf1f435feb,"your stubborn refusal to even entertain playing the song I selected makes your app unusable. it drives people away, instead of enticing them to pay for premium",1
ccf6a98a-314d-4f18-8323-05b3cc0de423,Fix EMPTY Playlist Common,3
7f46f088-1a24-4257-bcc6-fb8616da012e,👍👍👍,5
27d0987b-2ddc-4005-b927-ede100a883be,worst app ever stop cracking down on mods and u congratulating trump is not helping the world either,1
69320c04-a714-45c5-ac8d-6f9be0fca359,"sering"" promo dungg",5
2f7d7dbe-6c3a-4b38-894a-3710302d0c8c,ZERO STARS Fix this stupid app. I'm about ready to cancel my subscription. If there is a way to stop the autoplay every time a Bluetooth speaker or Android Auto connects it is so obtuse I can't find it. I'm tired of it playing just because I turned my vehicle on or connected a speaker. I even turned off Android Auto autoplay and this app still starts. Make it so I have to open the app to play music like every other music app in existence.,1
60aa29cb-5d91-4e88-8749-f49e68733dcd,good music apps,4
eeaf84bd-d759-48b9-a7f9-c656b6fc4271,good,5
c41a9e3b-76f8-4595-b22c-36aa6f1ee647,"Stop shoving 4, 15 second ads in my face. Also unusable without premium. If you're looking for free, don't even try spotify.",1
ccea9531-b20c-48f1-bfe1-3e7950d6d369,great music. Options unlimited.,5
ec2d2fa9-6c95-4722-80d5-a6431b20c083,keeps me going,4
b87f7d2b-f755-4522-b55d-42c2b8ed175d,the most recent update has slowed down my app a ridiculous amount. features have gotten progressively worse. not worth premium anymore.,1
f96f6379-65d2-4ef9-b581-3b08101a57c9,"i cant find the songs. kapag nag s-search ako walang nalabas. puro playlist lang tapos walang songs. how can i listen to music nyan. naghanap hanap na 'ko ng tutorial sa youtube and tiktok, wala pa rin. pakiayos naman po",1
f84be84b-6bc5-4d3c-9898-017de7add212,good,5
857ed770-1cbc-48d1-a492-5535e5d5b6cb,peak,5
5075c6e0-8509-4f2a-ab33-3dfa62e5ef71,love it,5
46c26152-cadc-4b17-97b8-b528ecc80e6e,lots of different music genres; clear sound; easy to use.,5
b133d7ad-ca6f-48df-891e-6efa83caba64,Too many ads nowadays,1
04bceb85-2fe4-4dc7-8fa5-6b03b0726970,fav,5
25c69376-47e5-473e-8d6b-2e0d2fd8a7a1,suna ha pakistan ke songs hataye gaye ha Indian version se. tera is Spotify ki maa ki . le installe,1
d70c68de-7b72-4e08-be71-769c0d751238,"trash experience, trash consumer handling, trash UI, trash UX. And no, I dont want to create another playlist.",1
c401df44-dda9-4fa7-9c58-cfe1feaeefab,too many adds its so annoying as in every song or 2 there's an ad not 1 but freaking 3,3
e8cae39e-c228-4c71-baf4-3e8db1ebf66d,good 👍👍,5
18f66404-0795-42f8-84cf-312bc8e8b8de,प्राण यादव राजद,5
99e37581-6ef8-40e7-bf48-a31005abed77,"would be 5 stars but I have to uninstall it everything I use it because it turns automatically when I get in my car and it won't turn off. it's not a setting it's just invasive ""glitch""",3
85fad90d-aa29-4edc-9ee8-5b047c40dd9f,good app,5
5665b58c-258e-4842-a48f-67f74d90a9b1,"if you are a non premium user , the limit of songs is very less and you can skip only 6 songs a day . If the company fixes this issue, the app definitely deserves a 5 star.",3
e55e1dc1-0e9e-479b-bb71-73814fd24612,good app easy to use. lots many adds and they really try and push you to get premium,4
ce871254-4f8a-4aaa-9f11-bd990e8011ec,i loved it,5
d395e9de-3e59-40e2-9b03-6f6d04d4564b,totally bad experience,1
d429bf0d-13fb-42fa-b8ae-4e620e83d9e3,this app is amazing but I can't see the Sabrina Carpenter short and sweet Tore on it and you can listen to audiobooks and podcasts also you can be on Spotify and on a different app at the same time so you can listen to your favorite song on a different app or if you don't want anybody to be seeing the title you can just Exout of the table but it will still run so no one can see it but you can still get to listen.💅,4
2317e96e-0a79-49b0-85e3-0475fd4e6ae6,"if you could make the app a bit easier on low spec androids, it would be appreciated.",3
8e48230a-b329-4a50-959b-cd0c507b7f16,🔥🔥🔥🔥🔥,5
e142efd2-f11a-4e7e-8086-e78c3a83b7d7,a lot of ads like a lot,3
a637462f-468f-462b-88c0-bf023853c575,"was loving the app but now we cant listen to a song we pick, its randomized. Now it plays songs NOT EVEN IN OUR PLAYLISTS! Not okay. Likely going to uninstall and just stick with the pc version. Not okay.",1
411f9610-8b48-46a2-8879-714761bd6b2e,bahut bekar app hai mat karo install me to pachta raha hu premium leke,1
