reviewId,content,score
10f35ae0-61cc-4043-b4a9-5303341c250d,Sarbon Neyk,5
3a142c6e-1441-43e3-bfd8-ed0dbb31c40e,love,5
e35b68a5-fb40-4a83-90dc-8faaf9988fcd,nice app,5
d7f3b003-cb5b-4030-85e0-d914e0ec1268,Mdsazzad,5
d6a9c665-f2fe-44b3-b218-728870f5cc17,Review,5
926321f5-427d-49f0-8969-e682b358d4f5,best,4
eddc9ff4-b39b-4379-9c44-61111d3a49bc,very good app,5
db66c1d0-45cd-441d-b62d-71f6367689c3,Thinks,5
bde8f9e2-7b4d-4ec6-a8d0-d11635ece09d,Its a very good app i like it app,1
aa2d310b-e4cc-4a08-88f4-e795c7703cf8,it's the best app,4
4d90129d-c916-4a31-969f-dfe07e10d0cc,Getting disbanded without any reason,1
a2761ac0-66b4-40fd-8135-be9c847ad66b,Abawle Toafeek,5
bc8a5ac5-f0bf-4960-a803-a3669f02d562,❤️❤️❤️,5
649b4400-8867-4a30-a2dd-fe86cd9d5e9b,nice apps,5
30abee74-0066-4882-9a45-a04f37fff40b,it's superb,5
76dfbb1a-6f83-4f50-9ee9-e39c463e0b16,Biraga,1
66ae87c6-c375-481e-8f2b-cc5e3f26586d,Lee. susman MN to,5
ecbaba04-2414-4553-a814-b6bc9999c5ff,di umaanonung message nya,1
148031ab-a8bb-4084-bfe4-c731585a2930,Good for storage,4
fcc9d66e-b0e9-4de7-93d4-0beb072e7a7b,best of the best,5
bc389ab7-13b7-4686-9f3e-367f3c5b838c,Nice,5
68775303-4b84-4cea-a2ce-b5e492b09e97,good,5
80178292-c5ca-45ab-a6e4-aacdf8860263,assalamualaikum kassy ho,5
0a25e2db-819d-4433-82ed-fb3f09a441d1,yeah,5
8d279171-bebc-447f-b31e-e648b5c09362,lovely,5
3cbf92df-9ad4-4275-9102-fe749324f6bf,ok,5
1d7f4858-ed1c-42e5-b9bb-463a2ab02335,be happy 😊 me and you 💞,5
8ca29c6f-1ff3-482f-9ca4-8bd5e830682e,Nice this app,5
8ed2bb22-a772-4200-b5e1-cc272126a366,Very good but I had a little bit problem about it sometimes Add friend will not allow me to Add my friends.,4
4d2ccfd8-fffb-455d-9d87-df5d3fb386d3,ok,4
c454be37-b18c-4463-bcb3-eb5bd94f004a,free fire Diamond apps 2025,5
710bae3c-73b2-4583-b947-95a548b4267a,I really love it,5
c35a7084-35f4-46d4-b101-a5202921aa5f,Single now here😉😘,2
7e800495-c9cd-44ac-8847-b09701f294fa,Hey Loic! Gimme a laugh 😂,4
18d128ce-4da2-49b9-bbdb-c41fea6b07f3,very fantastic,5
5ee1d2d0-d8ff-4d1f-81d6-26476a8fa39e,আমি কোন পোস্ট দেখতে পারছি না কেন,2
ea2cf6fc-d772-4147-ac8d-dc06a5b2dc27,is a good one,5
93c922cf-9d14-4559-81ad-91428bd94960,This app is great 👍👍👍,3
666d7fef-c914-4364-bce0-afeecd5ed6a6,FB bast appp,5
0695fa23-bf8d-4632-a891-3b6b98e494d7,correct 👍,5
706a832f-01f7-4d7e-abf7-a879e6539bfe,good for chat,5
0f38c68e-72d2-4272-881c-020cb1282a91,maganda,5
b8385245-2260-46f7-8c82-7ed69200e0ce,good apps for Android,5
e17cb209-14ea-4b84-b967-5effb08bdbae,amazing apps,5
ab8511cb-246d-40bf-82b8-1b0a5f56a3c1,"Used facebook lite for a long long time never had any trouble that is until last month.My account got suspended,made an appeal then were able to use my account for a week.Now suddenly its PERMANENTLY DISABLED. For WHAT,following pages,liking images/videos/reels and share-ing or saving them,keeping up with what family/friends post.And almost never message people on facebook.Never posted anything nude etc. So tell me what about all that didnt follow your community standards.",1
e47d1c6a-028d-4423-80cd-d83adf7346dd,nice,2
77271723-8c3c-4686-8d11-ab5a9744bdca,good,3
0425558b-84af-4325-b002-158aadb332e6,perfect,5
702f2f3c-2de4-4e99-8ca3-6b23f10129f2,nice 👍,4
41d3c22f-4482-4bc9-b1ab-a52a93156784,"taenah, palaging nadi-disable account ko. hauf ka meta",1
6460bf67-9194-473a-a583-913a00ddf305,Anbr yas Gill,5
47bb7f91-7f67-4490-ba2a-bb5ee846369f,Awesome,5
d6839963-f5d6-4e9d-8938-eb2d67375a58,নাইস,5
dd6a7ea3-1ffe-4588-bfc2-f0c173365d35,Emmanuel bassey,5
7e961bbc-d50e-4dbc-9cf3-bf3fbd256c05,good,5
db933696-23d2-4ee8-9cea-f073b991b2dc,lite is the best,5
34d449bd-0201-4cd0-baea-d5f02c3eaf0c,valo,5
644092b0-ed9f-4e5d-9bca-2652da1810cc,life,3
beb84ea2-8687-4ea8-8de3-3c2e3e1a4168,it's good,5
2eb43886-29e3-49a6-b338-e483414cc35b,Good,5
8a252c43-4b43-4dc5-a0cb-f2307bb175fc,very good fast transaction,5
54680ff6-0ec5-4621-880a-415e9a854d88,Best app,5
e8d057ca-1a75-47be-85c2-b8eb7ff5b2da,I think this app sweet,5
81f8f3b8-2cbb-449d-988f-584846e45198,This is my best social media platform l love,5
99ec9ebf-1fa4-4a9a-9a23-2fded0b866a1,supar,5
c043ffb0-9569-4b3e-8e0d-25fff04bb45d,I loved Facebook lite,5
0145d11b-883a-4f29-aa14-6ab5936e2a9b,very log,5
30cf03ee-063c-4bb4-af62-e12ac754819b,"wow. it's the best, I love it.",5
ad627ebc-9134-4e87-9a28-8fea2e496051,too slow,2
3b77a156-7a65-4a7e-ba5e-d38092543e6b,nice,5
8e882ced-8ab1-45cd-86d8-7a39f26ad392,good,5
be7d2e34-a0b1-417e-833b-845089a4fd4f,it's the best ever,5
09b2ea5f-d85e-4612-92cc-6c9daebc789d,Good,5
ddc8bc2b-bd8f-444b-95a1-e697351735c6,maganda gamitin at madaling gamitin kahi5 wala ako load ma open ko pa din po sir god bless talaga po,5
ed6df2a0-d7e7-49f0-ad88-7d0f33ec0efd,excellent,5
8c7f5239-eaaf-430c-b6f8-74994be53ade,it was easy bey block can nahey open nite,5
c72a2a60-e312-44ba-abb8-eac51fc22080,very good,5
3d78a037-9b57-4566-a895-f9c76bb51701,professional,5
cc4b314e-fea6-4837-bd0a-7b05e290751d,thanks so much you are the best,5
6ef2085b-26e1-42de-be96-c7b968e3d90d,it a nice app for connecting to individuals,5
daf586e0-74e3-4a6b-8175-78118e578eca,I like its,5
8775f07c-ce00-48ff-9471-e564b6ced6b9,"I can't even view my messages,it keeps saying messages unavailable at the moment,why?",1
c649dfc9-d5dd-432d-a31c-52381facc748,I love it 💚,5
5d733f9f-c96d-468d-9e7e-6aa44cceb4c1,👍👍,4
cd2a2c58-f3b4-447d-bcc3-3afc0c1b1279,Facebook Has No Rights To Keep Me Offline With My Veterans Friends And My Friends Because Of Scammers Online Using People Profiles Pictures Trying To Make Money Online With Fake Profiles Pictures From All Over The World 🌍🌎 And I Am A Vietnam Era Veteran From 1973 To 1989 And I Am A Member From The 1st Cav Division Fort Hood Texas And I Am A Member From The American Legion Club Here In Wenatchee Washington State And We Veterans Do A Lot Of Support For The Community In Wenatchee Washington State,1
79d143f6-cdcc-40c4-a330-70b04ac0f3b3,নাইচ,5
a0911a8a-779a-4f08-b103-e2a936493f39,Facebook Lite is the best,5
bd038d45-f531-47cd-a605-2f2b69bd881f,"love this app, very useful",4
19cdada3-2e77-4423-91a0-1ab400786e16,good,5
d3e82230-b5cb-4b78-837e-9e1bda6e34c1,this app is very nice like seriously,5
a84cc30a-f171-40fd-8b97-0f6dab2490bf,it's good app then have used small storage,5
ea600ddc-e4b2-4339-9e30-7ee22894ddad,good app,2
651ba3c7-5f46-4972-b3c9-4cdd5b26fe3b,Secured,5
43a2adac-92e6-4fb6-a113-f10a63d3c185,"nice app though and all that but..... this app is not merciful when It comes to shutting down account I think Zuckerberg should be lenient cuz ,,anything u do too much would result In penalties by which u beg and bro trust me no last chance",3
369e3657-9fb5-492d-90d3-4daa1c233904,its good,5
53f8c7b7-4294-44de-bbd7-eb96a0e170b1,this keep us together and for everyone in this world,1
da4217ec-2a28-4e4a-977a-0558a7ba916c,Good,5
13ba86ce-bcc8-4338-94e0-671b6ce8e2ec,Good,5
1075a8fa-521f-4cef-bfc5-d64c60c5b89e,good,3
82b3cba1-8dbd-4fb2-a8d5-dd5a434591c9,very good,5
d57248d7-3931-4cd5-a36e-1971a363be03,🌟,5
093de7ec-4ce5-4671-8d5f-27b152159a72,loving it,5
3757fa15-35c9-4b6c-ba9f-dbd574112d66,it's do pretty good for me I like it,4
d658b4e7-703f-4c71-ba30-05672cd4eb9c,come back,5
8a2576d6-8e44-4b06-b01a-673f45db8556,reliable,3
d63c771c-0846-40bf-bda5-55e7f4daf9c9,💯💝,5
4969183c-3848-4a5f-9e57-f72ff9786490,ok,5
b5893b57-8b7e-4012-a6f2-6c90d3669359,de best ever,5
0bd7c4b7-1cf9-4f8c-aa53-31f0745c6932,nice,5
dbc7f438-208d-4991-b391-c0f8abd06007,Good to use,4
a9fbf8c4-af04-4bcd-b872-2431e919928c,wow,5
d733dc27-822c-400e-984a-27c1f793edd7,This facebook lite let me fine my account,4
375c1776-be70-4e00-a21b-16b3cdb7a64d,Good app,5
2be71dbc-a7b4-4b1a-9e98-30b76233fbb2,add support for tablets,4
ac2f2493-0935-40b2-9c37-122472f02e06,Good,5
4a93d4ae-92ac-42f0-a230-9d38abc348a8,good,4
0abd80c7-7137-47ce-8fbc-f669932bcd92,beautiful,5
fe024827-1693-4a3a-a835-3d14d3ddb534,"unfortunately I can't change the font size within the app, so I can't give more than one star! The font is double the size of every other meta app, it makes no sense not to have a setting to change it 🤷‍♂️ also I don't see much lightness, the app still uses more data than many browsers (Opera and Opera Mini) shame I can't give zero stars! 😞",1
fe073c25-9647-4e33-81ea-27a6abfcc230,good 😊,5
d29598a8-dc51-4d3c-a91c-046b37724d24,*I really love this App for a purpose and for life experiences nii*,5
1634155e-e344-41c2-9efe-0ccc8707aad7,m.aslam.khand,5
64468b24-d43e-4ec5-913f-afe2f2657d21,C O L O U R I Y D O Z Z Telegram X Is Even Small Metaverse What Crypto Journey I Want To Adapt You Through,5
8a8bf8cb-b53c-4619-8254-4d3f33c2a444,it flows so easy.,5
6c8e705a-ceab-44ae-ab12-c64ae78c6707,yes revew this public,5
dab9af20-9fb1-4b87-aa5c-e950feb0e4bf,nice,5
9e9104e1-4021-471a-a4be-7b46f93bbfd9,gotvdeio,5
fec43f9b-6647-4af3-91f9-b9e2b131b050,good,5
a33efb36-aae1-451b-b2c2-dbf010e94ebd,It's nice and quick to use,3
002a2bf8-7a2e-454b-905c-4fcb7ad99ff3,why day use to Huck my Facebook account am not a scam mer ok,5
713c472e-8ec8-4069-a0c5-c9a0d4eb0b53,it helps if you are a young boy you will understand ok,3
e750d092-adc8-4f6b-9d3d-0d8425f02d24,best app,5
73c258fb-bcf4-4cde-9b5a-346328ce9f3e,"marvelous to be on Facebook,we always knew what's happening Around da Globe 😀😎😁",5
6f00bba9-0cf2-4bb4-8076-3c16531911f8,very nice,5
a8c16e87-4109-4d71-bb35-b5820c7d0efc,I love this version of Facebook so much abd its Meta IA gives its a full work profile,5
a32bcf19-7460-4125-b26b-fb99fe00bc52,Omoiya miiiiiii,2
873bee6f-f470-41ca-a41f-3f4164090e0b,বালো,5
af7ef522-ae13-499d-a7ca-d1118dfabab8,I am enjoying with this app,5
02098bce-aead-4083-ad24-4359a8e6ed4e,The bast app,2
faa8106d-494a-40ee-98cf-ae003ecfd07a,it's a good experience using Google play and it's fast .,5
db6360aa-cc52-4a2e-b7a8-5268267ca427,lite is bring up action,4
a24a2a40-f3e2-403d-992a-4f4e6de7ef01,💯,4
f3d73110-f157-4862-b1e7-15fd10f47a06,"When I record a video, it seemed to come out more grainy tha. on the regular FB app. So I switched back.",3
201b5f54-3279-497c-a3b0-27a11ca9c4b2,i love this app ❤️‍🩹,5
5a146e7d-9d47-4aaa-b024-eebf380bd4f2,it's good,5
50a261a9-ced8-4b55-85bd-53fceb59e713,Nice,4
7eb30b38-9c7f-47ea-81f9-1d47cff41afd,not working for messenger,2
ec3e2316-928b-4778-bd38-9ddbff5f4ba8,I want my account to be late long,5
78b06b8a-00c3-42f2-aa12-88b79a14da0c,IT'S MY VERY OLD FRIEND,5
797455d9-7927-4857-a300-fe5e4fa41795,all the best,5
bcb38694-a694-4d94-9f64-6608a8be16a9,Happy,5
7d0447b9-17b3-44ae-8832-b546cafd6ffd,pecks,5
adeffbc6-3e1f-42ca-be8c-9b093db0a46d,I like it,5
dd1ed4e9-3e3c-4052-8a10-53efd510dd33,I like it 👌,5
8cf1f668-f471-4bb6-a553-8b894f70929e,cool,5
da7793f5-bd69-4646-bfe0-b818ad17c7ec,fantastic,5
6fec7208-d3ec-4fdc-a318-6bb2258c84ae,Stragel 2survive,5
dc984b9b-03e8-4484-9ab3-2808aaadfe5b,EXCELLENT,5
1a5846af-c688-46f8-8819-01bab4cca958,good,3
8f78fdfa-68d6-41be-85a0-d0207373e549,nice apps,1
d61c5f48-8bb4-4c40-9acf-b86208dfead9,I love this app because t has helped me to chat with my friends,5
061518fe-cb50-4424-a1f5-5635ee08d548,normal,5
23c7d8b7-d829-419c-a8ae-ed0c6e4fcec7,good,5
8a9e29ae-1ef2-493b-b86b-36fccb20049d,Facebook,5
3c6402fc-ea25-416c-aae5-6cc00acca297,actually this app is very useful and informative for me and enjoy of it's best features and get knowledge about daily world.,5
27af1b14-d262-46d0-9bf9-07643ae9d008,Nice,5
e70101f2-eae6-4020-b7ae-8bbfbde2cbf2,Facebook,5
a472ff73-703d-49b1-8f84-4107d8a3bb4b,Ok,5
a41c482e-339a-4f9f-be8a-33ba85112386,cool,5
78ba6c1f-995b-4683-803a-eeebbfcd0438,love,5
eefdcced-b598-45f4-a42a-d10d5e9901a6,it's very hard,5
fc1fa233-66d6-414e-8c1a-38536d5c37dc,masimthande,1
486f37ef-1e5e-4930-bb30-46670e613648,"m,m",5
a3bc0d04-a153-4a38-bed2-e43543206bc5,Duduzile Nkosi 🤑,5
0fcdcb13-d284-4475-a5ad-77144d92f30b,This App is okay.,4
de7901f8-d675-44f2-8c28-e51c6a59753b,sibusiso khumalo,1
b950f11d-f2f3-4871-93f9-f8d2e11fe1ff,simple and secured,5
6cde4e11-9845-4993-acb7-2c4cbe36873f,Pongo Kambaik,5
8050194e-124a-4137-8df8-2032a60915ff,it a great appp,5
cd354c1f-7418-4df7-a994-d3e96bbb780e,best,3
c9026582-c1c8-4ad8-8e23-bd6412451a1e,like the app but about the suspension of account stuff am quite tier about almost 7 of my account got suspended,3
9c8d48fc-4d7d-4b05-98e1-3c49da5ceeae,ok,3
b2b88b0b-95b6-42f7-b924-ec37715a3093,live,5
d210d8ee-bf7e-4e01-8f64-f35c34569da8,great app I love it,4
4c59e766-296c-4128-b252-846e62175eaa,This app is very accurate and faster when using it.,5
a232e8b6-098e-45d0-81e4-ee6156501e13,Sajil,5
d9806818-c30c-400f-9140-48fec7db0d52,Loww DK Rsa,5
d1688388-5fa5-4206-9b81-7e070dbc78f4,but slow,3
6defa43a-6a4a-4ed4-a3bc-32538bf9c61c,ok,1
d22bd437-f66e-4efd-ae8e-68ce12d13b80,it very entertaining and i do learn there too,5
83d98196-03b8-4609-970f-ac444328995a,Nice😇😇,5
c23f70c2-2d2f-4ec4-a35b-1bbddcf56c57,i am a doctor,5
d078dd9a-054f-4039-9ec3-99dd60d5ef7d,Good,5
b416d7d9-4ece-4727-827b-fffbdfafbe86,wow,5
a886efde-2d02-4565-ba1b-391ffebe3902,mahmabaarlfbhalshekh,1
e60b0313-c010-4eeb-bbc7-cf2f8dc3661e,👍👍👍👍,5
4379f8fe-8eb8-4be7-8696-1c40709d82b4,"Good and fast but after the last update, the message icon is not working",2
a6a39d74-90c1-4c38-aa3b-400cb0d71bc6,this app can be improved but still it is Exceptional,5
2bea1c7a-c504-4cb8-84d9-0308f3208563,6 ok good,5
63aced3b-bac5-4b21-bf3a-4732f6e6b681,beautiful,5
999c6943-547f-41bb-b439-95d9a2c5a004,good and easy to use,5
86202392-26a0-4276-bdd0-00de38e2a2e3,Execent,5
a34558a6-d9fd-43b6-9668-3b3390a5db08,😊,5
986bd3a3-7516-41bd-afba-3c5c3a1af09b,love ❤️ it.,5
599e8266-d12c-4969-9a80-fd7269c748de,good luck,5
7e506b32-c2fd-433b-9729-e296af206302,Why i can't install this app?,1
629b5bf1-9457-4207-9075-80120589b39f,i don't see messages,5
21ed5e32-1acd-41aa-8410-c3103a0a760c,Great ⚡⚡,5
6b479576-6ca2-4e49-9fe7-b60e8ea15f88,good way of communicating,5
03dafae9-c7ed-4707-b546-6df2a85f5e8e,it is a nice app 💝 but they are not allowing me to message any one they said i should with data and i did they said i should update the messager How are mine going to updatethe messager💔😞,3
0c2c3382-232b-433e-852d-1fb740ef571d,the messaging area keeps failing me,1
64aabf30-893d-447a-82da-572732474c38,Good,5
e068a927-9bb7-4803-a08c-b32eef8741a8,very interesting,5
dff8b376-5e59-409f-b683-46eeae62c51a,community college,5
b11a54e8-1a8a-4332-9525-d452c89be266,Ggood,5
7f5c20ab-f31e-4686-b004-c48828fcc142,good,5
f14ff6a6-006f-4f49-82fc-06507201eb6e,it is nice app I ever get,5
cbd44d8d-3b7a-48a9-8b1d-e2105dfeddfc,love,4
3d4c44ee-5960-4604-b1a5-f82507b627f5,gulab,5
